"ENSG_id","SRR7351059","SRR7351063","SRR7351065","SRR7351060","SRR7351064","SRR7351066"
"ENSG00000148798",0,3,0,0,0,1
"ENSG00000148803",130,188,73,207,114,36
"ENSG00000148814",155,183,114,235,105,63
"ENSG00000148824",159,99,82,224,72,36
"ENSG00000148826",2,0,1,1,1,0
"ENSG00000148832",84,144,58,150,61,30
"ENSG00000148834",1129,1459,1144,1610,1441,890
"ENSG00000148835",195,234,153,249,133,78
"ENSG00000148840",778,1038,358,930,378,166
"ENSG00000148841",4075,3301,5319,3260,3550,4719
"ENSG00000148842",334,310,182,320,196,111
"ENSG00000148843",982,857,499,1257,492,268
"ENSG00000148848",62,80,20,39,24,7
"ENSG00000148908",1025,1214,711,1262,896,484
"ENSG00000148925",630,492,744,576,455,787
"ENSG00000148926",2501,1574,1715,2137,3564,2070
"ENSG00000148935",5,5,5,9,5,2
"ENSG00000148942",0,0,0,0,0,0
"ENSG00000148943",520,545,354,645,383,213
"ENSG00000148948",0,1,0,0,0,0
"ENSG00000148950",82,56,52,108,40,16
"ENSG00000148965",0,0,0,0,0,0
"ENSG00000148985",239,204,236,293,212,217
"ENSG00000149016",199,189,99,254,153,55
"ENSG00000149021",0,0,0,0,2,0
"ENSG00000149043",0,0,0,0,1,1
"ENSG00000149050",0,0,0,0,0,0
"ENSG00000149054",14,17,0,12,10,0
"ENSG00000149084",301,330,494,370,257,345
"ENSG00000149089",225,336,229,362,239,159
"ENSG00000149090",0,3,0,0,0,0
"ENSG00000149091",6338,6033,6449,7677,4150,4493
"ENSG00000149100",2206,2350,1302,2951,1541,878
"ENSG00000149115",192,228,111,187,84,55
"ENSG00000149124",0,0,0,0,0,0
"ENSG00000149131",450,928,399,1024,2746,90
"ENSG00000149133",0,0,0,0,0,0
"ENSG00000149136",1700,1665,758,2340,1085,409
"ENSG00000149150",187,179,111,216,79,53
"ENSG00000149177",7357,5076,10690,8254,8256,8912
"ENSG00000149179",119,130,47,215,71,29
"ENSG00000149182",2124,2164,1707,2644,1700,1105
"ENSG00000149187",5839,5630,6100,6688,4019,4419
"ENSG00000149196",397,331,230,564,284,181
"ENSG00000149201",7,13,11,10,4,4
"ENSG00000149212",2495,1726,1900,2573,1215,1287
"ENSG00000149218",546,619,375,644,335,229
"ENSG00000149231",1310,1130,1187,1523,817,695
"ENSG00000149243",13,15,3,24,4,4
"ENSG00000149256",1,2,0,1,0,1
"ENSG00000149257",99,152,82,147,92,36
"ENSG00000149260",53,89,43,63,70,17
"ENSG00000149262",741,714,673,930,473,379
"ENSG00000149269",3829,2816,7672,4090,3913,5407
"ENSG00000149273",17109,18880,9725,22744,14242,5332
"ENSG00000149289",117,166,53,129,54,38
"ENSG00000149292",385,415,167,374,164,59
"ENSG00000149294",355,271,276,522,186,134
"ENSG00000149295",0,0,0,0,0,0
"ENSG00000149300",0,0,0,0,0,0
"ENSG00000149305",4,0,2,1,0,11
"ENSG00000149308",915,947,562,973,359,293
"ENSG00000149311",11606,9864,9025,13362,6234,5207
"ENSG00000149313",579,573,475,763,414,290
"ENSG00000149328",72,55,34,115,30,9
"ENSG00000149346",238,211,212,352,212,202
"ENSG00000149357",2331,2220,2562,2887,2175,2085
"ENSG00000149380",0,2,0,0,0,0
"ENSG00000149403",1,2,0,1,10,0
"ENSG00000149418",347,338,650,314,256,1086
"ENSG00000149428",1896,1857,870,2314,1183,581
"ENSG00000149435",0,0,0,0,0,0
"ENSG00000149443",0,2,0,0,0,0
"ENSG00000149451",1,3,2,0,3,0
"ENSG00000149452",0,0,0,0,0,0
"ENSG00000149474",299,318,140,385,167,70
"ENSG00000149476",518,586,325,762,350,213
"ENSG00000149480",3296,3364,2119,4402,1950,1264
"ENSG00000149483",566,540,350,734,432,156
"ENSG00000149485",239,593,256,461,274,151
"ENSG00000149488",3,2,0,2,0,0
"ENSG00000149489",24,32,16,47,34,20
"ENSG00000149499",3150,2927,2221,4128,2197,1434
"ENSG00000149503",435,407,288,493,255,209
"ENSG00000149506",1,3,1,1,2,0
"ENSG00000149507",0,0,0,0,0,0
"ENSG00000149516",61,96,180,23,122,59
"ENSG00000149527",955,771,262,1414,453,94
"ENSG00000149531",268,49,187,354,31,134
"ENSG00000149532",3126,2814,4347,3449,2774,3318
"ENSG00000149534",47,86,51,15,75,0
"ENSG00000149541",767,854,525,1204,653,360
"ENSG00000149547",409,463,250,600,317,164
"ENSG00000149548",41,79,47,72,25,33
"ENSG00000149554",99,73,28,113,37,11
"ENSG00000149557",36,45,24,62,25,10
"ENSG00000149564",216,391,219,200,228,156
"ENSG00000149571",3,9,9,3,4,1
"ENSG00000149573",209,177,673,244,222,361
"ENSG00000149575",6,4,3,4,5,8
"ENSG00000149577",1718,2072,1248,2726,1253,1022
"ENSG00000149582",104,97,43,120,63,10
"ENSG00000149591",673,418,437,1450,283,278
"ENSG00000149596",0,0,0,0,0,0
"ENSG00000149599",0,1,15,0,0,4
"ENSG00000149600",627,613,365,923,453,276
"ENSG00000149609",5,8,1,6,2,2
"ENSG00000149633",0,0,0,0,0,1
"ENSG00000149634",21,14,5,19,5,7
"ENSG00000149635",0,0,0,0,0,0
"ENSG00000149636",230,205,245,332,186,123
"ENSG00000149639",556,814,525,665,377,390
"ENSG00000149646",56,99,42,80,59,35
"ENSG00000149651",0,0,0,0,0,0
"ENSG00000149654",0,0,0,0,1,0
"ENSG00000149656",9,7,7,9,1,6
"ENSG00000149657",1346,1328,1324,1567,1215,1313
"ENSG00000149658",1263,1206,947,1465,954,659
"ENSG00000149679",186,222,135,254,108,64
"ENSG00000149716",669,723,552,873,559,314
"ENSG00000149735",0,2,1,1,1,1
"ENSG00000149742",0,2,0,0,0,0
"ENSG00000149743",262,252,178,377,212,107
"ENSG00000149761",728,733,599,1128,604,397
"ENSG00000149781",6027,6447,7110,7519,5511,5927
"ENSG00000149782",498,678,451,734,472,360
"ENSG00000149792",650,580,480,833,452,269
"ENSG00000149798",372,275,1003,331,376,847
"ENSG00000149806",4739,4023,3729,5994,3626,2408
"ENSG00000149809",127,120,65,227,90,38
"ENSG00000149823",1808,2098,1080,2771,1224,710
"ENSG00000149922",15,19,21,36,19,18
"ENSG00000149923",2711,2102,3307,2885,3047,2278
"ENSG00000149925",12132,12671,16791,15704,11967,14557
"ENSG00000149926",1,1,1,4,3,0
"ENSG00000149927",11,14,5,18,4,5
"ENSG00000149929",483,414,229,599,309,102
"ENSG00000149930",2115,1838,1884,2328,1529,1411
"ENSG00000149932",832,1084,845,1333,878,580
"ENSG00000149948",0,1,0,1,0,1
"ENSG00000149968",0,0,0,0,0,0
"ENSG00000149970",56,64,24,66,42,13
"ENSG00000149972",0,0,0,0,0,0
"ENSG00000150045",592,624,497,1223,538,195
"ENSG00000150048",49,43,99,47,54,39
"ENSG00000150051",0,0,0,0,0,0
"ENSG00000150054",825,927,1206,919,779,1307
"ENSG00000150093",7137,7705,4841,8229,4864,2455
"ENSG00000150175",11,0,0,4,0,0
"ENSG00000150201",1,0,0,0,0,0
"ENSG00000150244",0,0,0,0,0,0
"ENSG00000150261",0,0,0,0,0,0
"ENSG00000150269",0,0,0,0,0,0
"ENSG00000150275",0,1,2,1,10,0
"ENSG00000150276",0,0,0,0,0,0
"ENSG00000150281",6,6,0,6,7,3
"ENSG00000150316",748,598,635,819,647,482
"ENSG00000150337",958,1140,945,2250,5467,686
"ENSG00000150347",1058,957,452,1460,425,249
"ENSG00000150361",0,0,0,0,0,0
"ENSG00000150394",0,1,0,0,0,0
"ENSG00000150401",505,519,456,626,317,297
"ENSG00000150403",1098,1108,1696,1164,1087,2028
"ENSG00000150433",284,318,218,363,193,114
"ENSG00000150455",416,431,598,469,342,409
"ENSG00000150456",33,41,24,73,25,5
"ENSG00000150457",664,679,956,701,619,705
"ENSG00000150459",2656,2355,1834,2682,1728,1253
"ENSG00000150471",0,0,0,0,0,0
"ENSG00000150477",169,187,54,164,64,28
"ENSG00000150510",1,7,8,3,4,4
"ENSG00000150526",0,0,0,0,0,0
"ENSG00000150527",104,84,87,89,61,58
"ENSG00000150540",398,551,524,522,350,384
"ENSG00000150551",8,0,0,1,1,0
"ENSG00000150556",2,4,3,3,0,0
"ENSG00000150593",4694,4213,3517,4889,3565,1627
"ENSG00000150594",1,4,7,7,3,8
"ENSG00000150625",0,9,4,2,2,1
"ENSG00000150627",61,78,42,76,41,22
"ENSG00000150628",0,0,0,0,0,0
"ENSG00000150630",6,7,5,9,4,0
"ENSG00000150636",32,30,13,46,21,5
"ENSG00000150637",1930,2252,1128,2134,1040,517
"ENSG00000150656",1,3,3,10,2,0
"ENSG00000150667",17,12,8,16,8,6
"ENSG00000150672",17,16,9,21,8,6
"ENSG00000150676",0,0,0,0,0,0
"ENSG00000150681",3999,3208,8295,3230,2954,7178
"ENSG00000150687",250,253,213,677,199,76
"ENSG00000150712",835,798,802,1109,592,545
"ENSG00000150722",0,1,1,1,0,1
"ENSG00000150732",0,0,0,0,0,0
"ENSG00000150750",0,1,0,0,0,0
"ENSG00000150753",2281,2221,1817,2971,1993,1411
"ENSG00000150756",190,137,124,240,104,91
"ENSG00000150760",30,41,39,35,15,50
"ENSG00000150764",31,28,22,29,28,21
"ENSG00000150768",425,414,222,634,300,145
"ENSG00000150773",1,4,1,1,2,0
"ENSG00000150776",525,520,379,750,366,277
"ENSG00000150779",359,311,309,530,336,238
"ENSG00000150782",193,194,204,259,140,245
"ENSG00000150783",5,8,0,9,3,0
"ENSG00000150787",312,355,158,290,250,122
"ENSG00000150867",3961,3646,3295,5181,3027,2306
"ENSG00000150873",10,7,1,7,9,1
"ENSG00000150893",0,3,2,0,11,0
"ENSG00000150907",1230,1245,1007,1429,773,834
"ENSG00000150938",279,156,211,306,133,153
"ENSG00000150961",873,818,943,991,793,624
"ENSG00000150967",87,68,34,84,38,22
"ENSG00000150977",2546,2170,3418,2677,3082,3151
"ENSG00000150990",570,663,279,808,325,175
"ENSG00000150991",31497,26337,24852,34785,19589,19462
"ENSG00000150995",1317,1212,1058,1397,489,602
"ENSG00000151005",6,8,2,11,0,1
"ENSG00000151006",84,88,66,117,62,38
"ENSG00000151012",32,44,64,23,45,43
"ENSG00000151014",10,36,13,21,20,9
"ENSG00000151023",266,192,109,248,114,44
"ENSG00000151025",0,0,0,1,0,0
"ENSG00000151033",0,1,0,0,0,0
"ENSG00000151062",454,549,521,548,279,339
"ENSG00000151065",273,297,170,372,136,78
"ENSG00000151067",3,3,0,5,6,0
"ENSG00000151079",0,0,0,0,0,0
"ENSG00000151090",12,6,6,8,2,0
"ENSG00000151092",1424,1249,1409,1681,1144,1024
"ENSG00000151093",161,123,91,189,95,45
"ENSG00000151116",421,444,448,600,314,261
"ENSG00000151117",57,94,41,56,55,29
"ENSG00000151131",219,253,182,241,189,60
"ENSG00000151135",383,425,160,484,251,55
"ENSG00000151136",206,292,212,203,170,84
"ENSG00000151148",1252,1204,1332,1609,1001,999
"ENSG00000151150",752,622,177,724,192,34
"ENSG00000151151",1233,1104,2900,1228,1718,2114
"ENSG00000151164",13,23,14,9,18,6
"ENSG00000151176",608,893,484,873,483,392
"ENSG00000151208",186,180,177,220,109,61
"ENSG00000151224",0,0,0,0,4,0
"ENSG00000151229",204,199,135,207,123,95
"ENSG00000151233",721,689,561,796,491,353
"ENSG00000151239",1289,1148,783,1414,712,797
"ENSG00000151240",128,127,52,119,44,20
"ENSG00000151247",498,507,431,680,450,268
"ENSG00000151276",3,1,0,2,1,0
"ENSG00000151287",110,118,77,116,57,30
"ENSG00000151292",571,556,590,695,399,501
"ENSG00000151303",0,0,0,0,0,0
"ENSG00000151304",222,201,95,239,96,54
"ENSG00000151320",12,22,4,10,0,3
"ENSG00000151322",0,1,0,0,0,0
"ENSG00000151327",530,469,568,594,539,465
"ENSG00000151332",314,285,197,357,143,107
"ENSG00000151338",4,1,0,1,0,0
"ENSG00000151348",625,770,408,792,603,239
"ENSG00000151353",375,459,263,598,309,126
"ENSG00000151360",0,2,0,0,0,0
"ENSG00000151364",0,1,3,1,1,0
"ENSG00000151365",0,0,0,0,0,0
"ENSG00000151366",60,72,63,99,62,38
"ENSG00000151376",65,26,29,87,13,16
"ENSG00000151379",0,1,0,0,0,1
"ENSG00000151388",0,1,0,1,1,0
"ENSG00000151413",109,105,48,140,56,17
"ENSG00000151414",2757,1823,2547,2508,1661,2142
"ENSG00000151418",0,0,1,0,0,0
"ENSG00000151422",218,316,185,240,120,91
"ENSG00000151445",599,499,467,600,411,386
"ENSG00000151458",431,588,515,545,327,482
"ENSG00000151461",2384,1710,2678,2092,1439,1522
"ENSG00000151465",1410,825,1870,1398,1258,1309
"ENSG00000151466",1515,1184,1988,1424,894,1550
"ENSG00000151468",5,11,6,9,6,5
"ENSG00000151470",408,371,410,535,271,257
"ENSG00000151474",3,4,10,13,13,7
"ENSG00000151475",0,0,0,0,0,0
"ENSG00000151490",234,351,165,356,172,88
"ENSG00000151491",124,298,103,166,114,44
"ENSG00000151498",981,823,812,1269,621,764
"ENSG00000151500",409,362,252,604,329,205
"ENSG00000151502",2146,1849,1734,2723,1423,1406
"ENSG00000151503",673,519,342,888,351,165
"ENSG00000151532",1121,979,1020,1160,736,717
"ENSG00000151552",228,242,150,364,187,87
"ENSG00000151553",1763,1230,2132,2083,1705,2064
"ENSG00000151572",0,3,0,0,0,0
"ENSG00000151575",36,30,20,20,9,5
"ENSG00000151576",823,895,658,949,495,354
"ENSG00000151577",1,2,0,2,3,0
"ENSG00000151611",164,122,86,243,82,35
"ENSG00000151612",195,241,106,300,123,49
"ENSG00000151615",0,0,0,0,0,0
"ENSG00000151617",0,0,0,0,0,0
"ENSG00000151623",264,326,77,242,134,24
"ENSG00000151631",0,0,0,5,0,0
"ENSG00000151632",0,3,1,0,0,0
"ENSG00000151640",22,4,3,17,4,0
"ENSG00000151650",216,548,270,434,396,264
"ENSG00000151651",11267,8690,19597,12070,13811,18190
"ENSG00000151655",0,0,0,0,0,0
"ENSG00000151657",479,478,553,578,443,410
"ENSG00000151665",330,296,336,393,269,220
"ENSG00000151687",152,170,87,143,78,36
"ENSG00000151689",266,266,245,283,270,240
"ENSG00000151690",816,842,317,929,433,179
"ENSG00000151692",646,582,439,670,389,169
"ENSG00000151693",98,201,121,117,168,60
"ENSG00000151694",1358,1370,2396,1600,1422,1954
"ENSG00000151702",5224,4600,7084,5835,3843,5450
"ENSG00000151704",2,4,0,2,3,0
"ENSG00000151715",141,87,359,160,180,174
"ENSG00000151718",121,262,81,204,112,51
"ENSG00000151725",74,50,25,111,50,20
"ENSG00000151726",14553,10687,42086,14721,35572,59815
"ENSG00000151729",114,66,50,154,43,11
"ENSG00000151743",319,213,662,332,465,490
"ENSG00000151746",262,276,119,293,94,61
"ENSG00000151748",324,386,147,318,178,91
"ENSG00000151773",17,73,17,20,58,7
"ENSG00000151778",5,7,5,2,4,0
"ENSG00000151779",687,677,410,785,319,288
"ENSG00000151789",3,7,16,7,10,6
"ENSG00000151790",0,0,1,0,0,0
"ENSG00000151806",582,705,340,698,339,186
"ENSG00000151812",0,0,0,0,0,0
"ENSG00000151834",0,0,0,0,0,0
"ENSG00000151835",1236,990,552,1399,427,213
"ENSG00000151838",3,6,1,1,2,1
"ENSG00000151846",13,12,6,6,7,2
"ENSG00000151849",203,206,120,269,111,47
"ENSG00000151876",159,173,69,230,98,34
"ENSG00000151881",228,195,110,272,135,70
"ENSG00000151882",139,117,64,157,90,21
"ENSG00000151883",6923,4838,11563,6867,5550,8184
"ENSG00000151892",0,0,0,0,0,0
"ENSG00000151893",2109,1798,3061,2093,1677,2370
"ENSG00000151914",255,415,187,219,90,70
"ENSG00000151917",1,3,3,0,1,1
"ENSG00000151923",3191,2820,2654,4009,2424,1632
"ENSG00000151929",359,399,93,268,115,59
"ENSG00000151948",3494,2156,8185,3207,4241,7707
"ENSG00000151952",0,2,0,0,0,1
"ENSG00000151962",0,0,0,1,0,0
"ENSG00000151963",4,2,1,1,0,0
"ENSG00000151967",0,0,0,0,0,0
"ENSG00000152034",0,2,0,0,0,0
"ENSG00000152049",0,0,0,0,0,1
"ENSG00000152056",68,91,56,58,58,20
"ENSG00000152061",3146,3224,4184,3408,2059,1540
"ENSG00000152076",7,7,2,3,1,1
"ENSG00000152078",4,10,20,4,2,31
"ENSG00000152082",850,935,420,1299,600,337
"ENSG00000152086",1,0,0,0,0,0
"ENSG00000152092",0,0,0,0,0,0
"ENSG00000152093",0,0,0,0,0,0
"ENSG00000152102",2219,2092,1754,2617,1371,1232
"ENSG00000152104",1,2,0,4,2,0
"ENSG00000152117",477,774,442,686,416,392
"ENSG00000152127",1210,1526,1167,1281,741,780
"ENSG00000152128",4,4,1,5,2,4
"ENSG00000152133",422,404,282,590,223,124
"ENSG00000152137",0,2,0,0,1,0
"ENSG00000152147",116,127,119,175,132,70
"ENSG00000152154",4,3,3,3,1,1
"ENSG00000152192",7,7,1,12,10,1
"ENSG00000152193",305,324,233,397,168,116
"ENSG00000152207",226,280,199,271,281,114
"ENSG00000152208",0,1,0,0,0,0
"ENSG00000152213",770,611,1567,827,802,1186
"ENSG00000152214",0,1,0,0,0,0
"ENSG00000152217",405,441,236,632,148,100
"ENSG00000152219",606,551,419,821,301,210
"ENSG00000152223",1820,1722,2194,2184,1486,1648
"ENSG00000152229",1612,2007,3262,2874,3947,3756
"ENSG00000152234",4047,4236,2605,5948,2989,1798
"ENSG00000152240",283,266,155,397,194,99
"ENSG00000152242",1623,1596,1319,1536,1341,952
"ENSG00000152253",15,2,8,18,10,0
"ENSG00000152254",0,0,0,1,0,0
"ENSG00000152256",1184,754,903,1153,694,652
"ENSG00000152266",0,0,0,0,0,0
"ENSG00000152270",1990,1324,2264,2118,1238,1957
"ENSG00000152284",4,7,3,6,4,1
"ENSG00000152291",11452,10743,11866,12949,9037,9413
"ENSG00000152292",8,2,2,1,2,3
"ENSG00000152315",21,45,28,23,29,15
"ENSG00000152332",4020,3572,2850,5302,2428,1850
"ENSG00000152348",110,145,68,179,123,39
"ENSG00000152359",390,305,241,458,209,145
"ENSG00000152377",26,35,37,26,19,30
"ENSG00000152380",103,106,195,95,127,134
"ENSG00000152382",243,216,153,283,150,47
"ENSG00000152402",1,0,0,0,0,0
"ENSG00000152404",497,500,309,475,213,170
"ENSG00000152409",950,896,369,1201,400,190
"ENSG00000152413",37,42,16,18,14,7
"ENSG00000152422",202,199,258,243,193,199
"ENSG00000152430",1,0,0,0,0,0
"ENSG00000152433",10,13,22,18,4,10
"ENSG00000152439",73,80,74,112,57,36
"ENSG00000152443",511,393,972,465,380,682
"ENSG00000152454",85,83,37,84,44,19
"ENSG00000152455",29,27,13,43,26,10
"ENSG00000152457",538,516,429,611,321,239
"ENSG00000152463",2,2,21,4,8,206
"ENSG00000152464",197,214,151,272,146,82
"ENSG00000152465",428,456,175,531,317,44
"ENSG00000152467",0,0,0,0,0,0
"ENSG00000152475",31,32,7,37,14,3
"ENSG00000152484",870,1085,545,1191,567,370
"ENSG00000152492",924,1535,553,1202,786,283
"ENSG00000152495",2109,1698,637,2037,738,151
"ENSG00000152503",26,73,26,35,39,18
"ENSG00000152518",12171,12976,15972,15829,8078,9717
"ENSG00000152520",3512,2737,4081,3564,2411,3284
"ENSG00000152527",5,35,19,4,8,5
"ENSG00000152556",208,182,130,247,122,59
"ENSG00000152558",7800,9163,7594,8446,7125,2938
"ENSG00000152578",0,0,0,0,0,0
"ENSG00000152580",6,10,4,6,2,2
"ENSG00000152582",222,191,143,301,113,50
"ENSG00000152583",0,2,1,0,0,0
"ENSG00000152591",0,0,0,0,4,0
"ENSG00000152592",0,0,0,0,1,0
"ENSG00000152595",0,0,0,0,0,0
"ENSG00000152601",14102,12648,11161,16615,8628,8660
"ENSG00000152611",0,1,0,0,0,0
"ENSG00000152620",337,323,207,470,206,116
"ENSG00000152642",477,487,270,603,280,142
"ENSG00000152661",0,2,0,0,0,0
"ENSG00000152669",0,0,0,0,0,0
"ENSG00000152670",1,0,0,0,0,0
"ENSG00000152672",149,261,106,361,123,34
"ENSG00000152683",517,458,468,641,344,226
"ENSG00000152684",295,219,570,303,323,446
"ENSG00000152689",201,234,111,293,103,25
"ENSG00000152700",884,859,594,1214,675,379
"ENSG00000152705",2,10,5,6,7,6
"ENSG00000152749",290,150,124,380,98,49
"ENSG00000152760",8,19,18,5,11,9
"ENSG00000152763",15,13,12,17,11,5
"ENSG00000152766",82,198,182,266,973,304
"ENSG00000152767",20,28,19,28,31,16
"ENSG00000152778",934,1251,1791,795,1243,523
"ENSG00000152779",0,2,0,0,0,0
"ENSG00000152782",50,63,27,58,35,15
"ENSG00000152784",452,402,409,536,359,226
"ENSG00000152785",1,5,1,3,0,2
"ENSG00000152795",9225,9972,5048,10115,5876,2580
"ENSG00000152804",1062,1284,1919,1419,1178,1758
"ENSG00000152818",6219,6555,4931,7614,3045,2810
"ENSG00000152822",0,1,0,0,0,0
"ENSG00000152894",40,76,23,79,24,9
"ENSG00000152904",748,658,628,924,557,380
"ENSG00000152910",0,2,0,0,0,0
"ENSG00000152926",2367,1436,4680,1991,2397,2446
"ENSG00000152931",0,0,0,0,0,0
"ENSG00000152932",0,11,5,3,2,3
"ENSG00000152936",0,0,0,0,0,0
"ENSG00000152939",2,4,1,1,4,0
"ENSG00000152942",622,599,317,785,384,157
"ENSG00000152944",584,576,349,477,261,207
"ENSG00000152952",26,48,45,15,24,15
"ENSG00000152953",8,14,23,18,10,25
"ENSG00000152954",0,0,0,0,0,0
"ENSG00000152969",515,282,91,665,182,32
"ENSG00000152977",0,0,0,0,0,0
"ENSG00000152990",26,31,21,27,25,11
"ENSG00000153002",0,1,0,0,0,0
"ENSG00000153006",596,569,448,766,412,324
"ENSG00000153012",1,0,0,0,0,0
"ENSG00000153015",501,426,226,510,255,127
"ENSG00000153029",1601,1781,1686,2160,1636,1101
"ENSG00000153037",177,182,182,177,195,119
"ENSG00000153044",73,43,23,117,37,6
"ENSG00000153046",474,456,373,593,293,279
"ENSG00000153048",735,523,961,783,496,670
"ENSG00000153060",0,5,0,1,0,0
"ENSG00000153064",721,1187,588,910,408,283
"ENSG00000153066",891,905,625,1232,645,430
"ENSG00000153071",322,493,363,330,305,255
"ENSG00000153086",0,0,0,0,0,0
"ENSG00000153093",5,6,24,6,16,11
"ENSG00000153094",1293,918,1274,1634,958,819
"ENSG00000153107",792,796,392,968,295,169
"ENSG00000153113",4826,8050,4073,6312,4977,3504
"ENSG00000153130",371,381,272,459,288,179
"ENSG00000153132",1,4,1,0,2,6
"ENSG00000153140",162,124,94,186,138,51
"ENSG00000153147",2682,2505,2210,3054,1741,1257
"ENSG00000153157",2,1,21,0,3,4
"ENSG00000153162",215,185,216,123,163,79
"ENSG00000153165",12,19,12,21,14,8
"ENSG00000153179",6582,4528,12168,6373,6762,9032
"ENSG00000153187",17809,15855,13313,18216,12354,9092
"ENSG00000153201",2844,2471,2389,3031,1600,1546
"ENSG00000153207",3418,1738,6122,2693,1968,3429
"ENSG00000153208",208,265,228,200,162,252
"ENSG00000153214",1101,1073,697,1367,703,478
"ENSG00000153230",0,0,0,0,0,0
"ENSG00000153233",1,4,0,2,2,0
"ENSG00000153234",4149,4298,453,1195,494,470
"ENSG00000153237",6,3,12,2,8,10
"ENSG00000153246",0,1,0,1,0,0
"ENSG00000153250",4293,3603,5349,4720,3882,4546
"ENSG00000153253",34,22,8,54,7,3
"ENSG00000153266",0,0,0,0,0,0
"ENSG00000153283",2555,1955,862,3031,1059,279
"ENSG00000153291",12,3,9,16,11,5
"ENSG00000153292",0,1,0,0,0,0
"ENSG00000153294",0,0,0,0,0,0
"ENSG00000153303",0,0,0,0,0,0
"ENSG00000153310",7304,5053,11520,7992,8090,10147
"ENSG00000153317",3648,3039,6021,3318,3187,4491
"ENSG00000153339",2114,1537,2783,2287,1455,1874
"ENSG00000153347",14,8,6,8,4,4
"ENSG00000153363",46,70,75,67,54,38
"ENSG00000153391",167,151,162,214,145,110
"ENSG00000153395",5245,3628,4692,6858,2974,3661
"ENSG00000153404",0,0,0,0,0,0
"ENSG00000153406",748,706,570,1037,477,224
"ENSG00000153443",444,497,434,533,358,346
"ENSG00000153446",0,0,0,0,1,0
"ENSG00000153485",73,85,81,98,51,51
"ENSG00000153487",993,802,1025,1014,925,872
"ENSG00000153495",10,8,3,8,13,8
"ENSG00000153498",0,0,0,0,0,0
"ENSG00000153531",27,9,21,29,12,9
"ENSG00000153551",805,860,831,1044,690,867
"ENSG00000153558",0,2,1,1,3,1
"ENSG00000153560",2734,2899,1630,3533,1638,924
"ENSG00000153561",2219,1791,2505,2096,1531,1537
"ENSG00000153563",3544,2324,1707,5607,2146,527
"ENSG00000153574",532,542,320,818,452,170
"ENSG00000153684",0,1,0,0,0,0
"ENSG00000153707",1,4,0,0,0,0
"ENSG00000153714",6,0,0,5,0,1
"ENSG00000153721",6,4,3,0,4,0
"ENSG00000153767",375,323,294,405,264,192
"ENSG00000153774",334,296,249,437,293,182
"ENSG00000153779",0,0,0,0,0,0
"ENSG00000153786",3445,3483,4282,4434,2950,3340
"ENSG00000153789",0,0,0,0,1,0
"ENSG00000153790",219,187,123,268,125,74
"ENSG00000153802",1,0,1,0,0,0
"ENSG00000153814",711,846,1226,1089,770,1062
"ENSG00000153815",3117,2796,4668,3222,3019,3693
"ENSG00000153820",0,0,0,0,0,0
"ENSG00000153822",0,1,2,2,0,1
"ENSG00000153823",305,296,242,508,120,97
"ENSG00000153827",5522,4734,6298,6212,3497,4510
"ENSG00000153832",15,20,9,20,7,4
"ENSG00000153879",716,894,506,1046,622,376
"ENSG00000153885",348,488,200,512,271,165
"ENSG00000153896",51,61,44,94,54,16
"ENSG00000153898",838,488,230,1012,231,60
"ENSG00000153902",15,7,8,10,9,4
"ENSG00000153904",1,4,1,0,3,2
"ENSG00000153914",3513,3389,2117,3530,1452,1137
"ENSG00000153922",3572,3211,2990,3959,2509,1940
"ENSG00000153923",0,0,0,0,0,0
"ENSG00000153930",1,3,1,0,0,0
"ENSG00000153933",844,820,396,1127,543,132
"ENSG00000153936",455,411,325,485,318,207
"ENSG00000153944",1665,1454,826,1738,748,459
"ENSG00000153956",0,0,0,0,0,2
"ENSG00000153975",283,326,180,379,190,118
"ENSG00000153976",5,11,0,9,5,4
"ENSG00000153982",56,84,33,54,37,14
"ENSG00000153989",1082,1042,665,1399,734,410
"ENSG00000153993",1,0,1,3,0,0
"ENSG00000154001",1247,1253,857,1535,825,567
"ENSG00000154007",0,0,0,0,0,0
"ENSG00000154016",445,575,276,663,340,111
